"Creating asteroid scene in Blender (Backrooms, cinematic)
I will show you the simplest way to make an asteroid in Blender without animation and simulations and how to make a real",Sime Bugarija,I will show you the simplest way to make an asteroid in Blender without animation and simulations and how to make a real,2 total hours,5 lectures,Beginner,,,"₦10,900"
"Modeling to Rendering in Blender: Mastering Stylized Art
Learn Blender from Modeling to Rendering. Create game assets, stylized props and much more",Art Studio313,"Learn Blender from Modeling to Rendering. Create game assets, stylized props and much more",9.5 total hours,45 lectures,All Levels,,,"₦13,900"
"Making Procedural Weapons In Blender
Use Geometry Nodes, and Python to create 100s of game ready assets in just one click!","Michael Bridges, Canopy Games","Use Geometry Nodes, and Python to create 100s of game ready assets in just one click!",7 total hours,60 lectures,Beginner,,,"₦6,400"
"Making a Fantasy Axe in Blender
Learn to make Weapons for Games and Films. Model and texture a fantasy Axe in Blender & Substance painter",Nexttut Education Pvt.Ltd.,Learn to make Weapons for Games and Films. Model and texture a fantasy Axe in Blender & Substance painter,8 total hours,21 lectures,Intermediate,,,"₦6,400"
"Complete Blender Course: Creating Game Assets for Beginners
Use Blender 3.1 to Create 3D models for Video Games, 3D Printing & More. Beginners & intermediate Level Course",Art Studio313,"Use Blender 3.1 to Create 3D models for Video Games, 3D Printing & More. Beginners & intermediate Level Course",1.5 total hours,9 lectures,Beginner,,,"₦6,400"
"Blender 3+Reality Capture 5h, futuristic movie scence, files
Learn step by step how to create a futuristic movie scene in Blender (free) and how to photo scan in Reality Capture",Sime Bugarija,Learn step by step how to create a futuristic movie scene in Blender (free) and how to photo scan in Reality Capture,5 total hours,12 lectures,Beginner,,,"₦6,400"
"Panda3D and Blender Hacks - Part 1
Create and Explore Virtual Worlds Like Never Before.",Kamil Pakula,Create and Explore Virtual Worlds Like Never Before.,2.5 total hours,58 lectures,Intermediate,,,"₦6,400"
"Create a simple cinematic in Blender [SHORT FILM]
Learn how to do 3D Modeling, Sculpting, Texturing, Cinematic animation look & feel, even as a beginner 3D Artist",Blender Roxi,"Learn how to do 3D Modeling, Sculpting, Texturing, Cinematic animation look & feel, even as a beginner 3D Artist",2.5 total hours,15 lectures,All Levels,,,"₦6,400"
"Blender for Complete Beginners Course
Learn how to Model, Sculpt, Retopo, Unwrap, Texture & Animate ALL-IN-ONE Software Blender!!",Victory3D LLC,"Learn how to Model, Sculpt, Retopo, Unwrap, Texture & Animate ALL-IN-ONE Software Blender!!",12.5 total hours,29 lectures,Beginner,,,"₦6,400"
"Create stunning Studio Apartment with Blender 3D
3D Modeling with Blender, Texturing, Lighting, Uv Unwrapping",Blender Roxi,"3D Modeling with Blender, Texturing, Lighting, Uv Unwrapping",5.5 total hours,31 lectures,Beginner,,,"₦14,900"
"Learn 3D Modelling in Blender Low-Poly Design for Beginners
The complete guide on how to model, add material and render 3D Models in Blender!",Art Studio313,"The complete guide on how to model, add material and render 3D Models in Blender!",2 total hours,16 lectures,Beginner,,,"₦6,400"
"BLENDER FROM GROUND UP
In this course we will learn how to use Blender from start to finish with Marwan Hussein",Mrawan Hussain,In this course we will learn how to use Blender from start to finish with Marwan Hussein,48.5 total hours,187 lectures,All Levels,,,"₦17,900"
"Let's Create a Boat in Blender Complete Course For Beginners
The absolute best starting point for learning 3D Modeling and Rendering in Blender, a completely free 3D application.",Art Studio313,"The absolute best starting point for learning 3D Modeling and Rendering in Blender, a completely free 3D application.",6.5 total hours,32 lectures,All Levels,,,"₦6,400"
"Blender 3.0 Vintage Car Creation
Learn Blender tools and techniques while creating a vintage automobile.",Darrin Lile,Learn Blender tools and techniques while creating a vintage automobile.,18.5 total hours,107 lectures,Beginner,,,"₦22,900"
"Making a Phone | Blender 3D Modeling
Create a 3D Phone Design Model, For Your Commercial or Personal Usage",Abhijit Kapoor,"Create a 3D Phone Design Model, For Your Commercial or Personal Usage",37 total mins,7 lectures,Beginner,,,"₦6,400"
"The Ultimate Blender 3D Architecture Course
Learn The Ins &amp; outs of Architecture Including Modeling, Texturing and Lighting For a complete Architecture workflow!",Alex Cordebard,"Learn The Ins & outs of Architecture Including Modeling, Texturing and Lighting For a complete Architecture workflow!",15 total hours,84 lectures,All Levels,,,"₦23,900"
"Cinematic look with Blender 3.0 - 8+ hours MASTER tutorial
three tutorials in one",Sime Bugarija,three tutorials in one,8.5 total hours,30 lectures,Beginner,,,"₦6,400"
"Absolute Beginners 3D character in Blender course
Learn 3D character workflow in Blender for portfolio",NIkolay Naydenov,Learn 3D character workflow in Blender for portfolio,14.5 total hours,36 lectures,Beginner,,,"₦22,900"
"Introduction to Blender
Become a Blender generalist and learn the basics of all the topics with this project based step by step course.",Nexttut Education Pvt.Ltd.,Become a Blender generalist and learn the basics of all the topics with this project based step by step course.,19 total hours,50 lectures,Beginner,,,"₦13,900"
"Blender 3 The Ultimate Medieval Scene Course
The first complete Blender 3 course covering all the fundamentals of 3D modelling that is created for all user levels.",3D Tudor,The first complete Blender 3 course covering all the fundamentals of 3D modelling that is created for all user levels.,17 total hours,92 lectures,All Levels,,,"₦13,900"
"Fighter Girl Character in Blender Tutorial
A step by step and pragmatic way to learn about character creation in Blender!",Jan Boode,A step by step and pragmatic way to learn about character creation in Blender!,21.5 total hours,73 lectures,All Levels,,,"₦18,900"
"Blender 3.0 Beginner Course
Master Blender basics",Kendale Jones,Master Blender basics,1.5 total hours,10 lectures,Beginner,,,"₦6,900"
"Blender Modelling Course for Beginners
Learn to model hard surface robot characters in Blender.",Nexttut Education Pvt.Ltd.,Learn to model hard surface robot characters in Blender.,17.5 total hours,46 lectures,Beginner,,,"₦13,900"
"Female Game Character Creation in Blender Tutorial
Learn how to Create a Game Character using 100% Blender",Victory3D LLC,Learn how to Create a Game Character using 100% Blender,40 total hours,103 lectures,Intermediate,,,"₦17,900"
"Design a minimal geometric scene in Blender
Create a beginner friendly 3D project",Rany Bechara,Create a beginner friendly 3D project,1.5 total hours,9 lectures,Beginner,,,"₦6,400"
"Learn Blender Beginner - Intermediate Level In Hindi 2023
Learning Various Modifiers, Properties, and Tools. Additionally, Additional Lectures on Nodes In Shading Node (Updated).",Anmol Krishna,"Learning Various Modifiers, Properties, and Tools. Additionally, Additional Lectures on Nodes In Shading Node (Updated).",7.5 total hours,19 lectures,All Levels,,,"₦6,400"
"Creative 3D Product Visualization Masterclass with Blender
In this tutorial, I speak English is not good but you can see the subtitle",You Tith,"In this tutorial, I speak English is not good but you can see the subtitle",2.5 total hours,14 lectures,Intermediate,,,"₦6,400"
"Master Procedural Texturing in Blender
Tap into the unlimited potential of Blender’s incredibly powerful node editor.","CG Masters, Chris Plush, Erindale Woodford",Tap into the unlimited potential of Blender’s incredibly powerful node editor.,8 total hours,44 lectures,Intermediate,,,"₦11,900"
"Blender : Create Your First 3D Food - Make Realistic chips
Procedural Texturing | Organic | Blender | 3D Food | Photo-Realistic | 3D Modelling | Creative Visualization",Harshavardhan Saravanan,Procedural Texturing | Organic | Blender | 3D Food | Photo-Realistic | 3D Modelling | Creative Visualization,1 total hour,12 lectures,All Levels,,,"₦6,400"
"Low Poly Characters: Blender Bitesize Course
Create low poly characters from start to finish.","GameDev.tv Team, Grant Abbitt, Rick Davidson",Create low poly characters from start to finish.,5 total hours,44 lectures,Beginner,,,"₦21,900"
"Blender to Unreal Engine 5 | 3D Props | Medieval Gallows
Learn how to create triple AAA models with blender and unreal engine 5",3D Tudor,Learn how to create triple AAA models with blender and unreal engine 5,7 total hours,37 lectures,Beginner,,,"₦17,900"
"Blender VFX Liquid Smoke & Fire
Blender Learn how 3D Model Create Simulations & Animate The Easy Way",3D Tudor,Blender Learn how 3D Model Create Simulations & Animate The Easy Way,8 total hours,42 lectures,Beginner,,,"₦19,900"
"introduction to materials and procedural shaders in blender
become a pro at making materials and shaders in blender",Businge Ismail,become a pro at making materials and shaders in blender,1 total hour,14 lectures,Beginner,,,"₦6,400"
"Blender 3D For Absolute Complete Beginners
Learn How to Get started in Blender even if you have never opened Blender before.",Rich Graysonn,Learn How to Get started in Blender even if you have never opened Blender before.,10 total hours,64 lectures,Beginner,,,"₦11,900"
"3D Classroom Environment Creation in Blender
Create a complete 3D Classroom Environment in Blender from start to finish, learn 3D modelling, texturing in Blender 3D",Aniket Rawat,"Create a complete 3D Classroom Environment in Blender from start to finish, learn 3D modelling, texturing in Blender 3D",4 total hours,19 lectures,All Levels,,,"₦6,400"
"How To Model Low Poly Guns In Blender
Efficiently create detailed low poly guns.",Michael Jachowski,Efficiently create detailed low poly guns.,2 total hours,15 lectures,Beginner,,,"₦6,400"
"Create a High Quality Asset in Blender and Substance Painter
Create a Pocketwatch in Blender and Substance Painter, Learn 3D modelling, 3D texturing in Blender and Substance Painter",Aniket Rawat,"Create a Pocketwatch in Blender and Substance Painter, Learn 3D modelling, 3D texturing in Blender and Substance Painter",3 total hours,12 lectures,All Levels,,,"₦6,400"
"Create a Camera in Blender 3D and Substance Painter
Create a Camera in Blender 3D and Substance Painter, Learn 3D modelling, 3D texturing in Blender and Substance Painter",Aniket Rawat,"Create a Camera in Blender 3D and Substance Painter, Learn 3D modelling, 3D texturing in Blender and Substance Painter",2.5 total hours,12 lectures,All Levels,,,"₦6,400"
"Organic Procedural Texturing In Blender
Procedural Texturing in Blender | A Beginner’s Guide To Create Realistic Fruit Textures",Harshavardhan Saravanan,Procedural Texturing in Blender | A Beginner’s Guide To Create Realistic Fruit Textures,2.5 total hours,26 lectures,All Levels,,,"₦10,900"
"3D modelling from Scratch to Advance
You will learn 3d modelling in blender from scratch and you will be able to make many projects througout this course",Ishank Popli,You will learn 3d modelling in blender from scratch and you will be able to make many projects througout this course,2 total hours,24 lectures,Beginner,,,"₦6,400"
"Low Poly Landscapes: Blender Bite Sized Course
Create a low poly landscape from start to finish.","GameDev.tv Team, Grant Abbitt, Rick Davidson",Create a low poly landscape from start to finish.,6 total hours,40 lectures,Beginner,,,"₦24,900"
"Introduction to Packaging Visualization in Blender
Product Visualization | Packaging Design | A guide to use Blender as a tool for packaging designers",Harshavardhan Saravanan,Product Visualization | Packaging Design | A guide to use Blender as a tool for packaging designers,4 total hours,67 lectures,Beginner,,,
"The Impossible Domino Run in Blender
Master Blender's motion tracking, modeling, rendering and compositing toolset to create an impossible domino run",Lionel VICIDOMINI,"Master Blender's motion tracking, modeling, rendering and compositing toolset to create an impossible domino run",8.5 total hours,65 lectures,Intermediate,,,
"Rigging Fundamentals Overview for Blender
~ Working out armatures, drivers and contraints within Blender for Animation ~",Kurtis Chamberlain,"~ Working out armatures, drivers and contraints within Blender for Animation ~",4.5 total hours,31 lectures,Beginner,,,
"Illustrating With The Grease Pencil
As Part of The Blender Creative Suite, Unleash The Power Of Blenders 2D System, Create Artwork And Concept Work Easily","Canopy Games, Paul Caggegi, Michael Bridges","As Part of The Blender Creative Suite, Unleash The Power Of Blenders 2D System, Create Artwork And Concept Work Easily",5.5 total hours,36 lectures,Beginner,,,
"Procedural Materials In Blender
As Part of The Blender Creative Suite, Learn How To Get Started With Procedural Materials","Canopy Games, Erindale Woodford, Michael Bridges","As Part of The Blender Creative Suite, Learn How To Get Started With Procedural Materials",3.5 total hours,24 lectures,Beginner,,,
"Create 3D NFT - METAVERSE Character -Make Avatar With Expert
Create NFT 3D METAVERSE Avatar W useful tips. NFT Course includes; 3D modeling, 3D texturing and 3D rendering tips.",Muhammed Kosek,"Create NFT 3D METAVERSE Avatar W useful tips. NFT Course includes; 3D modeling, 3D texturing and 3D rendering tips.",36 total mins,8 lectures,All Levels,,,
"Photorealistic 3D product modeling course in Blender 2.9
Model , texture , light and render a photorealistic guitar using blender 2.9",Ali Ncir,"Model , texture , light and render a photorealistic guitar using blender 2.9",6.5 total hours,41 lectures,All Levels,,,
"Learn archviz visualization, Blender beginner course 2021
Archviz in Blender in 100min, Step by step course 2021",Sime Bugarija,"Archviz in Blender in 100min, Step by step course 2021",2 total hours,8 lectures,Beginner,,,
"Guide for Inverse Kinematics (IK) Rigging within Blender
~ Understanding the fundamentals of IK rigging within 3D space ~",Kurtis Chamberlain,~ Understanding the fundamentals of IK rigging within 3D space ~,3.5 total hours,14 lectures,Intermediate,,,
"Blender: Create Realistic BMW 507 From Start to Finish
Step by step we will learn how to create realistic 1957 BMW car with Blender 2.92 from start to finish.",Mrawan Hussain,Step by step we will learn how to create realistic 1957 BMW car with Blender 2.92 from start to finish.,19.5 total hours,66 lectures,Intermediate,,,
"The Ultimate Blender 3D Environments Course
Create Awesome Environments in Blender",Alex Cordebard,Create Awesome Environments in Blender,11.5 total hours,71 lectures,All Levels,,,
"Blender 3D Model a Ghibli Art Stylized Scene
Master 3D Modeling in Blender: Design a Ghibli Art Asian-themed Oriental Fantasy Island Floating in the Sky",3D Tudor,Master 3D Modeling in Blender: Design a Ghibli Art Asian-themed Oriental Fantasy Island Floating in the Sky,23.5 total hours,130 lectures,All Levels,,,
"Blender city and landscape modeling
Learn modeling 3D topographic landscape and city using autocad and openstreetmap data",AulaGEO Academy,Learn modeling 3D topographic landscape and city using autocad and openstreetmap data,2.5 total hours,12 lectures,All Levels,,,
"Learn Animation Production with Blender 2.9
Learn to use Blender to create your own 3D animations.",Darrin Lile,Learn to use Blender to create your own 3D animations.,11 total hours,62 lectures,Beginner,,,
"Blender: Create Jeep Willys MB 1942 From Start To Finish
we will create togather Jeep Willys 1942 from start to finish with Blender 2.91",Mrawan Hussain,we will create togather Jeep Willys 1942 from start to finish with Blender 2.91,41.5 total hours,116 lectures,All Levels,,,
"Animate a Rocket Launch: Smoke & Fire Simulation in Blender
Learn 3D Animation, Hard Surface Modeling, Realistic Texturing, Fluid Simulation in Blender",Abdelilah Hamdani,"Learn 3D Animation, Hard Surface Modeling, Realistic Texturing, Fluid Simulation in Blender",4.5 total hours,24 lectures,Beginner,,,"₦12,900"
"Blender.Something from a single element
What you were afraid to start with",Ruslan Fathiev,What you were afraid to start with,1 total hour,5 lectures,Beginner,,,"₦6,400"
"Blender for Complete and Total Beginners
The absolute best starting point for learning 3D Modeling and Rendering in Blender, a completely free 3D application.","Chris Plush, CG Masters","The absolute best starting point for learning 3D Modeling and Rendering in Blender, a completely free 3D application.",5.5 total hours,65 lectures,Beginner,,,"₦35,900"
"Asset creation in Blender 2.9 (only Blender required)
Guide to real-time 3D asset creation from scratch. A complete guide to PBR workflow in Blender.",Harshavardhan Saravanan,Guide to real-time 3D asset creation from scratch. A complete guide to PBR workflow in Blender.,3 total hours,31 lectures,All Levels,,,"₦6,400"
"Scifi Sword Tutorial: Blender / Quixel / Unreal
Learn how to model, texture, and present a Sword for video games.",Samuel Wall,"Learn how to model, texture, and present a Sword for video games.",12.5 total hours,32 lectures,Beginner,,,"₦6,400"
"Blender School
3D Modeling and Animation","Render Craft, Zerina Bandzovic",3D Modeling and Animation,55.5 total hours,329 lectures,All Levels,,,"₦17,900"
"Blender 2.9 Basic 3D modeling, animation for beginners.
Start Blender, free and powerful software for modeling, character animation. Easy to follow and suitable for beginners.",digital school,"Start Blender, free and powerful software for modeling, character animation. Easy to follow and suitable for beginners.",3 total hours,15 lectures,Beginner,,,"₦6,400"
"Blender Academy
3D Modeling and Animation","Render Craft, Dino Bandzovic",3D Modeling and Animation,51 total hours,332 lectures,All Levels,,,"₦12,900"
"Create Objects Procedurally With Geometry Nodes In Blender
Begin procedurally creating your 3D objects and scenes using non destructive techniques with geometry nodes in Blender",Joe Baily,Begin procedurally creating your 3D objects and scenes using non destructive techniques with geometry nodes in Blender,9.5 total hours,89 lectures,All Levels,,,"₦11,900"
"Complete Guide to Dynamic Paint in Blender
Learn Everything There is to Know About the Dynamic Paint Simulation in Blender!",Stephen Pearson,Learn Everything There is to Know About the Dynamic Paint Simulation in Blender!,3 total hours,37 lectures,All Levels,,,"₦13,900"
"Blender: Create and rig realistic Batmobile from A to Z
in this course we will learn step by step who to create and rig realistic modern Batmobile vehicle from start to finish",Mrawan Hussain,in this course we will learn step by step who to create and rig realistic modern Batmobile vehicle from start to finish,20.5 total hours,71 lectures,All Levels,,,"₦18,900"
"Blender Scripting Series Volume 1.2
Learn python script to begin automating tasks and improve your workflow as an artist",Joe Baily,Learn python script to begin automating tasks and improve your workflow as an artist,1 total hour,10 lectures,Beginner,,,"₦9,900"
"Building Modular Mastery in Blender & Unreal Engine 5
Learn Game Asset Texturing & 3D Modelling with modular building project in Blender & Unreal Engine 5",Thomas McDonald,Learn Game Asset Texturing & 3D Modelling with modular building project in Blender & Unreal Engine 5,6.5 total hours,81 lectures,Intermediate,,,"₦14,900"
"Master Rigging Vehicles in Blender
~ Ace rigging cars, trucks, tracks and wings within Blender for animation with armatures ~",Kurtis Chamberlain,"~ Ace rigging cars, trucks, tracks and wings within Blender for animation with armatures ~",22 total hours,73 lectures,Intermediate,,,"₦17,900"
"Create & Design a Modern Exterior in Blender 2.9 - ArchViz
Learn how to design a realistic exterior designs in Blender 3D!",Azer Mehdiyev,Learn how to design a realistic exterior designs in Blender 3D!,3.5 total hours,26 lectures,All Levels,,,"₦11,900"
"A workflow to create realistic material in Blender.
The decay of one good looking lantern.",Joakim Tornhill,The decay of one good looking lantern.,7 total hours,23 lectures,All Levels,,,"₦7,900"
"Create an Animated Character in Blender 2.9
Learn to create an animated character in Blender using only open-source software.",Darrin Lile,Learn to create an animated character in Blender using only open-source software.,14.5 total hours,89 lectures,Beginner,,,"₦27,900"
"From Revit to Blender 2.9x from scratch
This course covers how to convert Revit FBX model into a stunning realistic 3d rendering scene",Lanre Kolawole,This course covers how to convert Revit FBX model into a stunning realistic 3d rendering scene,4 total hours,34 lectures,All Levels,,,"₦15,900"
"Character sculpting with blender: Create a stylized warrior
Learn everything you need to create 3D characters with Blender's sculpt mode tools",Jose Moreno,Learn everything you need to create 3D characters with Blender's sculpt mode tools,11.5 total hours,42 lectures,All Levels,,,"₦18,900"
"Blender Design & Render a Stylized Water Scene
Learn all about the Blender 2.9 update by modelling an engaging stylized 3D environment with procedural materials",3D Tudor,Learn all about the Blender 2.9 update by modelling an engaging stylized 3D environment with procedural materials,13.5 total hours,79 lectures,All Levels,,,"₦17,900"
"BLENDER: How to create and rig the Iron Giant
learn how to create THE IRON GIANT we will discuss modeling, unwrapping, Rigging, Texturing and Rendering with Blender",Mrawan Hussain,"learn how to create THE IRON GIANT we will discuss modeling, unwrapping, Rigging, Texturing and Rendering with Blender",19.5 total hours,70 lectures,All Levels,,,"₦18,900"
"Blender 2.9 Grease Pencil First time Animation for Beginners
Get started with Blender, free and powerful software for creating 2D & 3D animation and drawing , illustration",digital school,"Get started with Blender, free and powerful software for creating 2D & 3D animation and drawing , illustration",3 total hours,15 lectures,Beginner,,,"₦10,900"
"The Blender path to procedural patterns!
Be friend with the shapes.",Joakim Tornhill,Be friend with the shapes.,6 total hours,28 lectures,Intermediate,,,"₦12,900"
"Blender Modelling and Animation Project workshop masterclass
Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture,",Sio Vaspa,"Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture,",4.5 total hours,16 lectures,All Levels,,,"₦6,400"
"3D Modeling in Blender
Step by Step 3D Asset Creation","Chris Plush, CG Masters",Step by Step 3D Asset Creation,7 total hours,38 lectures,All Levels,,,"₦6,400"
"Blender Game Character Modelling (Anatomy Low Poly) Course
Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture,",Sio Vaspa,"Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture,",2.5 total hours,9 lectures,All Levels,,,"₦6,400"
"Game asset creation: highpoly to lowpoly workflow
Highpoly & lowpoly game asset creation workflow using Blender and Substance Painter",Imran Naeem,Highpoly & lowpoly game asset creation workflow using Blender and Substance Painter,2.5 total hours,16 lectures,All Levels,,,"₦6,400"
"Master Realistic 3d Model from Scratch With Blender 2.9
Learn to create pleasing models, Create interior and exterior scene with both simple and efficient 3d modelling tools",Lanre Kolawole,"Learn to create pleasing models, Create interior and exterior scene with both simple and efficient 3d modelling tools",4 total hours,27 lectures,Beginner,,,"₦13,900"
"From Maya to Blender | Blender Basics for Maya user
Quickly Learn Blender for 3D Artists Using Maya",Digital Art HQ School,Quickly Learn Blender for 3D Artists Using Maya,4 total hours,33 lectures,Beginner,,,"₦6,400"
"Blender: create Thor's Stormbreaker from start to finish
learn step by step how to create Thor's Ax the StormBreaker with Blender 2.9 and Substance Painter.",Mrawan Hussain,learn step by step how to create Thor's Ax the StormBreaker with Blender 2.9 and Substance Painter.,4.5 total hours,20 lectures,All Levels,,,"₦6,400"
"Realistic Interior creation/render with blender from scratch
Learn from scratch how to create stunning Photorealistic 3d interior visualizations.",Lanre Kolawole,Learn from scratch how to create stunning Photorealistic 3d interior visualizations.,5.5 total hours,32 lectures,All Levels,,,"₦20,900"
"Blender 3D - Create a Cartoon Character
Create a cartoon character in Blender 3D from scratch. From zero to hero!",Ivan Yosifov,Create a cartoon character in Blender 3D from scratch. From zero to hero!,1.5 total hours,10 lectures,All Levels,,,"₦6,400"
"Learn Blender 2.9 Addon Development with Python
Ready your keyboards for some blender python coding!",ST3 (>O.o)>,Ready your keyboards for some blender python coding!,7.5 total hours,31 lectures,All Levels,,,"₦8,900"
"Blender Stylised 3D Game Model Complete Beginners Guide
3D Model a Medieval Cannon with Blender 2.8, Zbrush, Substance Painter & Marmoset Toolbag 3",3D Tudor,"3D Model a Medieval Cannon with Blender 2.8, Zbrush, Substance Painter & Marmoset Toolbag 3",9.5 total hours,50 lectures,Beginner,,,"₦19,900"
"Python Scripting for Blender Introduction
An Applied Python Course Covering all Fundamentals of Scripting in Blender",Simon Van Den Hende,An Applied Python Course Covering all Fundamentals of Scripting in Blender,2.5 total hours,23 lectures,Beginner,,,"₦15,900"
"3D Illustration on Blender 2.8 -3D for Aspiring Illustrators
Learn Blender 2.8 from scratch and start modeling cool stuff without drawing skills!",Hector Carrasquilla,Learn Blender 2.8 from scratch and start modeling cool stuff without drawing skills!,2.5 total hours,31 lectures,Beginner,,,"₦12,900"
"Blender Pixar Animation Character course masterclass
Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture",Sio Vaspa,"Blender, blender character, 3D Modelling, 3D Animation, animation, blender 3d, blender animation, 3D, blender texture",2.5 total hours,9 lectures,All Levels,,,"₦6,400"
"Blender and Motion Capture
Learn how to use Motion Capture animations in Blender",Darrin Lile,Learn how to use Motion Capture animations in Blender,3 total hours,27 lectures,Intermediate,,,"₦12,900"
"3D Reference Modeling Using Blender 2.8
BIGGEST 3D modeling course for beginners with projects on face, hair, eyebrows, lip, nose, eyes, jaw, ears and more...","Mammoth Interactive, John Bura","BIGGEST 3D modeling course for beginners with projects on face, hair, eyebrows, lip, nose, eyes, jaw, ears and more...",9 total hours,36 lectures,Beginner,,,"₦6,400"
"Blender Masterclass: Learn Blender in only 6 Hours
Learn 3D Modeling and 3D Animation using Blender - The Complete 6 Hour Masterclass",Ruan Lotter,Learn 3D Modeling and 3D Animation using Blender - The Complete 6 Hour Masterclass,6 total hours,28 lectures,All Levels,,,"₦16,900"
"The 2024 Blender Primer: 3D Modeling, Animation & Rendering
Blender Basics to Pro: Deep Dive, No Experience? No Problem! Start from Scratch, Get Deeply Skilled!",Sebastián Vargas Molano,"Blender Basics to Pro: Deep Dive, No Experience? No Problem! Start from Scratch, Get Deeply Skilled!",19 total hours,183 lectures,All Levels,,,"₦35,900"
"Scene Creation with Blender and Substance Painter
Use Blender and Substance Painter to create an interior scene for animation, games, or architectural visualization.",Darrin Lile,"Use Blender and Substance Painter to create an interior scene for animation, games, or architectural visualization.",16.5 total hours,107 lectures,Beginner,,,"₦16,900"
"Blender Interior Design Beginners Course
Create Stunning Architectural Renders in no Time :)",iVito .,Create Stunning Architectural Renders in no Time :),3 total hours,25 lectures,Beginner,,,"₦12,900"
"Blender 2.8 and Substance painter - 3D modeling game assets
Model , sculpt and optimize a fantasy bow so it's ready to use in your game and make beautiful render for your portfolio",Ali Ncir,"Model , sculpt and optimize a fantasy bow so it's ready to use in your game and make beautiful render for your portfolio",5.5 total hours,36 lectures,All Levels,,,"₦13,900"
"Creating a Realistic Cabin House for Game in Blender
Create Realistic looking environments using Blender, Substance Designer, Painter & UE4.",Nexttut Education Pvt.Ltd.,"Create Realistic looking environments using Blender, Substance Designer, Painter & UE4.",20.5 total hours,68 lectures,Intermediate,,,"₦6,400"
"Complete 3D product modeling course Blender 2.8 from A to Z
Model , texture , light and render a realistic gaming headset using only blender 2.8",Ali Ncir,"Model , texture , light and render a realistic gaming headset using only blender 2.8",4.5 total hours,41 lectures,All Levels,,,"₦14,900"
"Blender 3D Architecture Designing Course Beginner to Pro
Learn how to create Stunning 3D Architectural Designs in Blender 2.8 series",Sixon C Sunny,Learn how to create Stunning 3D Architectural Designs in Blender 2.8 series,6 total hours,28 lectures,All Levels,,,"₦13,900"
"Mastering Assets Creation with Blender&Substance painter
EnglishRating: 4.6 out of 5",Abdelrhman Mohamed,English,8 total hours,20 lectures,Intermediate,,,"₦6,400"
"The Blender 2.8 Encyclopedia
Complete beginner-to-advanced guide for Blender 2.8 and 2.9","Lee Salvemini, Chris Plush, CG Masters",Complete beginner-to-advanced guide for Blender 2.8 and 2.9,53 total hours,405 lectures,All Levels,Bestseller,,"₦41,900"
"The Emitter particle course for Blender 2.8 and above
Get to know them and then fall in love.",Joakim Tornhill,Get to know them and then fall in love.,8.5 total hours,36 lectures,Intermediate,,,"₦13,900"
"CREATE STAR WAR ROBOT WITH BLENDER AND SUBSTANCE PAINTER
How to make realistic Robot by using Blender and Substance Painter.",Mrawan Hussain,How to make realistic Robot by using Blender and Substance Painter.,11 total hours,44 lectures,All Levels,,,"₦6,400"
"Blender Cyberpunk in Unity HDRP
Professional game asset creation for Unity using Blender and Substance Painter",Pete Jepson,Professional game asset creation for Unity using Blender and Substance Painter,33 total hours,194 lectures,Beginner,,,"₦14,900"
"Make Game Assets Easily And Export To Godot / Unity / Unreal
Create game assets quickly using non-destructive modular modelling.","Canopy Games, Michael Bridges",Create game assets quickly using non-destructive modular modelling.,18.5 total hours,113 lectures,Intermediate,,,"₦6,400"
"Blender 3D Model a Lightsaber for Beginners
3D Model a Lightsaber with Blender 2.8 Featuring Texturing, Materials, Animation, and using the all new Eevee Render",3D Tudor,"3D Model a Lightsaber with Blender 2.8 Featuring Texturing, Materials, Animation, and using the all new Eevee Render",9 total hours,45 lectures,All Levels,,,"₦6,400"
"All about Eevee for Blender 2.8 and above
How to master the render engine Eevee in all situations.",Joakim Tornhill,How to master the render engine Eevee in all situations.,7.5 total hours,50 lectures,All Levels,,,"₦12,900"
"Create & Animate Drake Character in Blender
Modelling | Texturing | Advanced Rigging | Normal Map Rigging | Drivers and Shape-keys | Lip-Syncing | Animation | e.t.c",Blender College,Modelling | Texturing | Advanced Rigging | Normal Map Rigging | Drivers and Shape-keys | Lip-Syncing | Animation | e.t.c,35.5 total hours,85 lectures,All Levels,,,"₦6,400"
"Blender for character creation
Create character with Blender apply armature and create animation",Nicolas Forgue,Create character with Blender apply armature and create animation,8.5 total hours,64 lectures,Intermediate,,,"₦6,400"
"Mastering 3D Modeling With Blender For Beginners
The most comprehensive online 3D modeling course taking you from complete beginner to PRO",Danan Thilakanathan,The most comprehensive online 3D modeling course taking you from complete beginner to PRO,9.5 total hours,87 lectures,Beginner,,,"₦12,900"
"Blender 2.8 Game Vehicle Creation
Learn to create a game vehicle in Blender 2.8, Substance Painter, and Unity.",Darrin Lile,"Learn to create a game vehicle in Blender 2.8, Substance Painter, and Unity.",22 total hours,121 lectures,Beginner,,,"₦16,900"
